token	company	director	label
past	BERKSHIRE HATHAWAY INC-CL B	12	O
senior	BERKSHIRE HATHAWAY INC-CL B	12	O
executive	BERKSHIRE HATHAWAY INC-CL B	12	O
of	BERKSHIRE HATHAWAY INC-CL B	12	O
a	BERKSHIRE HATHAWAY INC-CL B	12	O
public	BERKSHIRE HATHAWAY INC-CL B	12	O
corporation	BERKSHIRE HATHAWAY INC-CL B	12	O
,	BERKSHIRE HATHAWAY INC-CL B	12	O
as	BERKSHIRE HATHAWAY INC-CL B	12	O
a	BERKSHIRE HATHAWAY INC-CL B	12	O
director	BERKSHIRE HATHAWAY INC-CL B	12	O
of	BERKSHIRE HATHAWAY INC-CL B	12	O
public	BERKSHIRE HATHAWAY INC-CL B	12	O
corporations	BERKSHIRE HATHAWAY INC-CL B	12	O
and	BERKSHIRE HATHAWAY INC-CL B	12	O
as	BERKSHIRE HATHAWAY INC-CL B	12	O
the	BERKSHIRE HATHAWAY INC-CL B	12	O
Chairman	BERKSHIRE HATHAWAY INC-CL B	12	B-PERSON
and	BERKSHIRE HATHAWAY INC-CL B	12	O
CEO	BERKSHIRE HATHAWAY INC-CL B	12	B-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	12	O
a	BERKSHIRE HATHAWAY INC-CL B	12	O
large	BERKSHIRE HATHAWAY INC-CL B	12	O
charitable	BERKSHIRE HATHAWAY INC-CL B	12	O
foundation	BERKSHIRE HATHAWAY INC-CL B	12	O
.	BERKSHIRE HATHAWAY INC-CL B	12	O

STEPHEN	BERKSHIRE HATHAWAY INC-CL B	13	B-PERSON
B.	BERKSHIRE HATHAWAY INC-CL B	13	I-PERSON
BURKE	BERKSHIRE HATHAWAY INC-CL B	13	I-PERSON
,	BERKSHIRE HATHAWAY INC-CL B	13	O
age	BERKSHIRE HATHAWAY INC-CL B	13	B-DATE
60	BERKSHIRE HATHAWAY INC-CL B	13	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	13	O
has	BERKSHIRE HATHAWAY INC-CL B	13	O
been	BERKSHIRE HATHAWAY INC-CL B	13	O
a	BERKSHIRE HATHAWAY INC-CL B	13	O
director	BERKSHIRE HATHAWAY INC-CL B	13	B-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	13	O
the	BERKSHIRE HATHAWAY INC-CL B	13	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	13	B-ORG
since	BERKSHIRE HATHAWAY INC-CL B	13	O
2009	BERKSHIRE HATHAWAY INC-CL B	13	B-DATE
.	BERKSHIRE HATHAWAY INC-CL B	13	O

Mr.	BERKSHIRE HATHAWAY INC-CL B	13	O
Burke	BERKSHIRE HATHAWAY INC-CL B	13	B-PERSON
has	BERKSHIRE HATHAWAY INC-CL B	13	O
been	BERKSHIRE HATHAWAY INC-CL B	13	O
the	BERKSHIRE HATHAWAY INC-CL B	13	O
Chief	BERKSHIRE HATHAWAY INC-CL B	13	B-PERSON
Executive	BERKSHIRE HATHAWAY INC-CL B	13	I-PERSON
Officer	BERKSHIRE HATHAWAY INC-CL B	13	I-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	13	O
NBCUniversal	BERKSHIRE HATHAWAY INC-CL B	13	B-ORG
and	BERKSHIRE HATHAWAY INC-CL B	13	O
Senior	BERKSHIRE HATHAWAY INC-CL B	13	B-PERSON
Executive	BERKSHIRE HATHAWAY INC-CL B	13	I-PERSON
Vice	BERKSHIRE HATHAWAY INC-CL B	13	I-PERSON
President	BERKSHIRE HATHAWAY INC-CL B	13	I-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	13	O
Comcast	BERKSHIRE HATHAWAY INC-CL B	13	B-ORG
Corporation	BERKSHIRE HATHAWAY INC-CL B	13	I-ORG
since	BERKSHIRE HATHAWAY INC-CL B	13	O
January	BERKSHIRE HATHAWAY INC-CL B	13	B-DATE
2011	BERKSHIRE HATHAWAY INC-CL B	13	I-DATE
.	BERKSHIRE HATHAWAY INC-CL B	13	O

Prior	BERKSHIRE HATHAWAY INC-CL B	13	O
to	BERKSHIRE HATHAWAY INC-CL B	13	O
that	BERKSHIRE HATHAWAY INC-CL B	13	O
time	BERKSHIRE HATHAWAY INC-CL B	13	O
,	BERKSHIRE HATHAWAY INC-CL B	13	O
from	BERKSHIRE HATHAWAY INC-CL B	13	O
2004	BERKSHIRE HATHAWAY INC-CL B	13	B-DATE
until	BERKSHIRE HATHAWAY INC-CL B	13	O
January	BERKSHIRE HATHAWAY INC-CL B	13	B-DATE
2011	BERKSHIRE HATHAWAY INC-CL B	13	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	13	O
he	BERKSHIRE HATHAWAY INC-CL B	13	O
was	BERKSHIRE HATHAWAY INC-CL B	13	O
the	BERKSHIRE HATHAWAY INC-CL B	13	O
Chief	BERKSHIRE HATHAWAY INC-CL B	13	B-PERSON
Operating	BERKSHIRE HATHAWAY INC-CL B	13	I-PERSON
Officer	BERKSHIRE HATHAWAY INC-CL B	13	I-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	13	O
Comcast	BERKSHIRE HATHAWAY INC-CL B	13	B-ORG
Corporation	BERKSHIRE HATHAWAY INC-CL B	13	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	13	O
and	BERKSHIRE HATHAWAY INC-CL B	13	O
President	BERKSHIRE HATHAWAY INC-CL B	13	B-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	13	O
Comcast	BERKSHIRE HATHAWAY INC-CL B	13	B-ORG
Cable	BERKSHIRE HATHAWAY INC-CL B	13	I-ORG
Communications	BERKSHIRE HATHAWAY INC-CL B	13	I-ORG
from	BERKSHIRE HATHAWAY INC-CL B	13	O
1998	BERKSHIRE HATHAWAY INC-CL B	13	B-DATE
until	BERKSHIRE HATHAWAY INC-CL B	13	O
January	BERKSHIRE HATHAWAY INC-CL B	13	B-DATE
2010	BERKSHIRE HATHAWAY INC-CL B	13	I-DATE
.	BERKSHIRE HATHAWAY INC-CL B	13	O

He	BERKSHIRE HATHAWAY INC-CL B	13	O
is	BERKSHIRE HATHAWAY INC-CL B	13	O
also	BERKSHIRE HATHAWAY INC-CL B	13	O
a	BERKSHIRE HATHAWAY INC-CL B	13	O
director	BERKSHIRE HATHAWAY INC-CL B	13	B-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	13	O
JPMorgan	BERKSHIRE HATHAWAY INC-CL B	13	B-ORG
Chase	BERKSHIRE HATHAWAY INC-CL B	13	I-ORG
&	BERKSHIRE HATHAWAY INC-CL B	13	I-ORG
Co.	BERKSHIRE HATHAWAY INC-CL B	13	I-ORG
Additional	BERKSHIRE HATHAWAY INC-CL B	13	O
Qualifications	BERKSHIRE HATHAWAY INC-CL B	13	O
:	BERKSHIRE HATHAWAY INC-CL B	13	O
Stephen	BERKSHIRE HATHAWAY INC-CL B	13	B-PERSON
Burke	BERKSHIRE HATHAWAY INC-CL B	13	I-PERSON
brings	BERKSHIRE HATHAWAY INC-CL B	13	O
to	BERKSHIRE HATHAWAY INC-CL B	13	O
the	BERKSHIRE HATHAWAY INC-CL B	13	O
Board	BERKSHIRE HATHAWAY INC-CL B	13	B-PERSON
his	BERKSHIRE HATHAWAY INC-CL B	13	O
experience	BERKSHIRE HATHAWAY INC-CL B	13	O
as	BERKSHIRE HATHAWAY INC-CL B	13	O
a	BERKSHIRE HATHAWAY INC-CL B	13	O
senior	BERKSHIRE HATHAWAY INC-CL B	13	O
executive	BERKSHIRE HATHAWAY INC-CL B	13	O
of	BERKSHIRE HATHAWAY INC-CL B	13	O
a	BERKSHIRE HATHAWAY INC-CL B	13	O
public	BERKSHIRE HATHAWAY INC-CL B	13	O
corporation	BERKSHIRE HATHAWAY INC-CL B	13	O
and	BERKSHIRE HATHAWAY INC-CL B	13	O
his	BERKSHIRE HATHAWAY INC-CL B	13	O
financial	BERKSHIRE HATHAWAY INC-CL B	13	O
expertise	BERKSHIRE HATHAWAY INC-CL B	13	O
as	BERKSHIRE HATHAWAY INC-CL B	13	O
a	BERKSHIRE HATHAWAY INC-CL B	13	O
director	BERKSHIRE HATHAWAY INC-CL B	13	O
of	BERKSHIRE HATHAWAY INC-CL B	13	O
a	BERKSHIRE HATHAWAY INC-CL B	13	O
major	BERKSHIRE HATHAWAY INC-CL B	13	O
banking	BERKSHIRE HATHAWAY INC-CL B	13	O
institution	BERKSHIRE HATHAWAY INC-CL B	13	O
.	BERKSHIRE HATHAWAY INC-CL B	13	O

SUSAN	BERKSHIRE HATHAWAY INC-CL B	14	B-PERSON
L.	BERKSHIRE HATHAWAY INC-CL B	14	I-PERSON
DECKER	BERKSHIRE HATHAWAY INC-CL B	14	I-PERSON
,	BERKSHIRE HATHAWAY INC-CL B	14	O
age	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
56	BERKSHIRE HATHAWAY INC-CL B	14	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	14	O
has	BERKSHIRE HATHAWAY INC-CL B	14	O
been	BERKSHIRE HATHAWAY INC-CL B	14	O
a	BERKSHIRE HATHAWAY INC-CL B	14	O
director	BERKSHIRE HATHAWAY INC-CL B	14	B-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	14	O
the	BERKSHIRE HATHAWAY INC-CL B	14	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
since	BERKSHIRE HATHAWAY INC-CL B	14	O
2007	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
.	BERKSHIRE HATHAWAY INC-CL B	14	O

Ms.	BERKSHIRE HATHAWAY INC-CL B	14	O
Decker	BERKSHIRE HATHAWAY INC-CL B	14	B-PERSON
also	BERKSHIRE HATHAWAY INC-CL B	14	O
serves	BERKSHIRE HATHAWAY INC-CL B	14	O
on	BERKSHIRE HATHAWAY INC-CL B	14	O
the	BERKSHIRE HATHAWAY INC-CL B	14	O
boards	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
of	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
directors	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
of	BERKSHIRE HATHAWAY INC-CL B	14	O
Costco	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
Wholesale	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Corporation	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	14	O
Vail	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
Resorts	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Inc.	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	14	O
SurveyMonkey	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
and	BERKSHIRE HATHAWAY INC-CL B	14	O
Vox	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
Media	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
.	BERKSHIRE HATHAWAY INC-CL B	14	O

She	BERKSHIRE HATHAWAY INC-CL B	14	O
is	BERKSHIRE HATHAWAY INC-CL B	14	O
CEO	BERKSHIRE HATHAWAY INC-CL B	14	B-PERSON
and	BERKSHIRE HATHAWAY INC-CL B	14	O
Founder	BERKSHIRE HATHAWAY INC-CL B	14	B-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	14	O
Raftr	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
,	BERKSHIRE HATHAWAY INC-CL B	14	O
incorporated	BERKSHIRE HATHAWAY INC-CL B	14	O
in	BERKSHIRE HATHAWAY INC-CL B	14	O
2018	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
as	BERKSHIRE HATHAWAY INC-CL B	14	O
an	BERKSHIRE HATHAWAY INC-CL B	14	O
authenticated	BERKSHIRE HATHAWAY INC-CL B	14	O
private	BERKSHIRE HATHAWAY INC-CL B	14	O
social	BERKSHIRE HATHAWAY INC-CL B	14	O
network	BERKSHIRE HATHAWAY INC-CL B	14	O
for	BERKSHIRE HATHAWAY INC-CL B	14	O
university	BERKSHIRE HATHAWAY INC-CL B	14	O
students	BERKSHIRE HATHAWAY INC-CL B	14	O
and	BERKSHIRE HATHAWAY INC-CL B	14	O
administrations	BERKSHIRE HATHAWAY INC-CL B	14	O
.	BERKSHIRE HATHAWAY INC-CL B	14	O

From	BERKSHIRE HATHAWAY INC-CL B	14	O
June	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
2000	BERKSHIRE HATHAWAY INC-CL B	14	I-DATE
to	BERKSHIRE HATHAWAY INC-CL B	14	O
April	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
2009	BERKSHIRE HATHAWAY INC-CL B	14	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	14	O
Ms.	BERKSHIRE HATHAWAY INC-CL B	14	O
Decker	BERKSHIRE HATHAWAY INC-CL B	14	B-PERSON
held	BERKSHIRE HATHAWAY INC-CL B	14	O
various	BERKSHIRE HATHAWAY INC-CL B	14	O
executive	BERKSHIRE HATHAWAY INC-CL B	14	O
management	BERKSHIRE HATHAWAY INC-CL B	14	O
positions	BERKSHIRE HATHAWAY INC-CL B	14	O
at	BERKSHIRE HATHAWAY INC-CL B	14	O
Yahoo	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
!	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Inc.	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	14	O
a	BERKSHIRE HATHAWAY INC-CL B	14	O
global	BERKSHIRE HATHAWAY INC-CL B	14	O
Internet	BERKSHIRE HATHAWAY INC-CL B	14	O
brand	BERKSHIRE HATHAWAY INC-CL B	14	O
,	BERKSHIRE HATHAWAY INC-CL B	14	O
including	BERKSHIRE HATHAWAY INC-CL B	14	O
President	BERKSHIRE HATHAWAY INC-CL B	14	B-PERSON
(	BERKSHIRE HATHAWAY INC-CL B	14	O
June	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
2007	BERKSHIRE HATHAWAY INC-CL B	14	I-DATE
to	BERKSHIRE HATHAWAY INC-CL B	14	O
April	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
2009	BERKSHIRE HATHAWAY INC-CL B	14	I-DATE
)	BERKSHIRE HATHAWAY INC-CL B	14	O
,	BERKSHIRE HATHAWAY INC-CL B	14	O
head	BERKSHIRE HATHAWAY INC-CL B	14	O
of	BERKSHIRE HATHAWAY INC-CL B	14	O
the	BERKSHIRE HATHAWAY INC-CL B	14	O
Advertiser	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
and	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Publisher	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Group	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
(	BERKSHIRE HATHAWAY INC-CL B	14	O
December	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
2006	BERKSHIRE HATHAWAY INC-CL B	14	I-DATE
to	BERKSHIRE HATHAWAY INC-CL B	14	O
June	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
2007	BERKSHIRE HATHAWAY INC-CL B	14	I-DATE
)	BERKSHIRE HATHAWAY INC-CL B	14	O
and	BERKSHIRE HATHAWAY INC-CL B	14	O
Chief	BERKSHIRE HATHAWAY INC-CL B	14	B-PERSON
Financial	BERKSHIRE HATHAWAY INC-CL B	14	I-PERSON
Officer	BERKSHIRE HATHAWAY INC-CL B	14	I-PERSON
(	BERKSHIRE HATHAWAY INC-CL B	14	O
June	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
2000	BERKSHIRE HATHAWAY INC-CL B	14	I-DATE
to	BERKSHIRE HATHAWAY INC-CL B	14	O
June	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
2007	BERKSHIRE HATHAWAY INC-CL B	14	I-DATE
)	BERKSHIRE HATHAWAY INC-CL B	14	O
.	BERKSHIRE HATHAWAY INC-CL B	14	O

Before	BERKSHIRE HATHAWAY INC-CL B	14	O
Yahoo	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
!	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
,	BERKSHIRE HATHAWAY INC-CL B	14	O
Ms.	BERKSHIRE HATHAWAY INC-CL B	14	O
Decker	BERKSHIRE HATHAWAY INC-CL B	14	B-PERSON
spent	BERKSHIRE HATHAWAY INC-CL B	14	O
14	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
years	BERKSHIRE HATHAWAY INC-CL B	14	I-DATE
with	BERKSHIRE HATHAWAY INC-CL B	14	O
Donaldson	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
,	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Lufkin	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
&	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Jenrette	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
.	BERKSHIRE HATHAWAY INC-CL B	14	O

She	BERKSHIRE HATHAWAY INC-CL B	14	O
is	BERKSHIRE HATHAWAY INC-CL B	14	O
a	BERKSHIRE HATHAWAY INC-CL B	14	O
Chartered	BERKSHIRE HATHAWAY INC-CL B	14	B-PERSON
Financial	BERKSHIRE HATHAWAY INC-CL B	14	I-PERSON
Analyst	BERKSHIRE HATHAWAY INC-CL B	14	I-PERSON
and	BERKSHIRE HATHAWAY INC-CL B	14	O
served	BERKSHIRE HATHAWAY INC-CL B	14	O
on	BERKSHIRE HATHAWAY INC-CL B	14	O
the	BERKSHIRE HATHAWAY INC-CL B	14	O
Financial	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
Accounting	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Standards	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Advisory	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Council	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
for	BERKSHIRE HATHAWAY INC-CL B	14	O
a	BERKSHIRE HATHAWAY INC-CL B	14	O
four-year	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
term	BERKSHIRE HATHAWAY INC-CL B	14	O
,	BERKSHIRE HATHAWAY INC-CL B	14	O
from	BERKSHIRE HATHAWAY INC-CL B	14	O
2000	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
to	BERKSHIRE HATHAWAY INC-CL B	14	O
2004	BERKSHIRE HATHAWAY INC-CL B	14	B-DATE
.	BERKSHIRE HATHAWAY INC-CL B	14	O

Additional	BERKSHIRE HATHAWAY INC-CL B	14	O
Qualifications	BERKSHIRE HATHAWAY INC-CL B	14	O
:	BERKSHIRE HATHAWAY INC-CL B	14	O
Susan	BERKSHIRE HATHAWAY INC-CL B	14	B-PERSON
Decker	BERKSHIRE HATHAWAY INC-CL B	14	I-PERSON
brings	BERKSHIRE HATHAWAY INC-CL B	14	O
to	BERKSHIRE HATHAWAY INC-CL B	14	O
the	BERKSHIRE HATHAWAY INC-CL B	14	O
Board	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
her	BERKSHIRE HATHAWAY INC-CL B	14	O
experience	BERKSHIRE HATHAWAY INC-CL B	14	O
as	BERKSHIRE HATHAWAY INC-CL B	14	O
a	BERKSHIRE HATHAWAY INC-CL B	14	O
past	BERKSHIRE HATHAWAY INC-CL B	14	O
senior	BERKSHIRE HATHAWAY INC-CL B	14	O
executive	BERKSHIRE HATHAWAY INC-CL B	14	O
of	BERKSHIRE HATHAWAY INC-CL B	14	O
a	BERKSHIRE HATHAWAY INC-CL B	14	O
public	BERKSHIRE HATHAWAY INC-CL B	14	O
corporation	BERKSHIRE HATHAWAY INC-CL B	14	O
and	BERKSHIRE HATHAWAY INC-CL B	14	O
a	BERKSHIRE HATHAWAY INC-CL B	14	O
director	BERKSHIRE HATHAWAY INC-CL B	14	O
of	BERKSHIRE HATHAWAY INC-CL B	14	O
public	BERKSHIRE HATHAWAY INC-CL B	14	O
corporations	BERKSHIRE HATHAWAY INC-CL B	14	O
and	BERKSHIRE HATHAWAY INC-CL B	14	O
her	BERKSHIRE HATHAWAY INC-CL B	14	O
financial	BERKSHIRE HATHAWAY INC-CL B	14	O
expertise	BERKSHIRE HATHAWAY INC-CL B	14	O
as	BERKSHIRE HATHAWAY INC-CL B	14	O
a	BERKSHIRE HATHAWAY INC-CL B	14	O
former	BERKSHIRE HATHAWAY INC-CL B	14	O
equity	BERKSHIRE HATHAWAY INC-CL B	14	O
securities	BERKSHIRE HATHAWAY INC-CL B	14	O
analyst	BERKSHIRE HATHAWAY INC-CL B	14	O
and	BERKSHIRE HATHAWAY INC-CL B	14	O
a	BERKSHIRE HATHAWAY INC-CL B	14	O
former	BERKSHIRE HATHAWAY INC-CL B	14	O
member	BERKSHIRE HATHAWAY INC-CL B	14	O
of	BERKSHIRE HATHAWAY INC-CL B	14	O
the	BERKSHIRE HATHAWAY INC-CL B	14	O
Financial	BERKSHIRE HATHAWAY INC-CL B	14	B-ORG
Accounting	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Standards	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Advisory	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
Council	BERKSHIRE HATHAWAY INC-CL B	14	I-ORG
.	BERKSHIRE HATHAWAY INC-CL B	14	O

WILLIAM	BERKSHIRE HATHAWAY INC-CL B	15	B-PERSON
H.	BERKSHIRE HATHAWAY INC-CL B	15	I-PERSON
GATES	BERKSHIRE HATHAWAY INC-CL B	15	I-PERSON
III	BERKSHIRE HATHAWAY INC-CL B	15	I-PERSON
,	BERKSHIRE HATHAWAY INC-CL B	15	O
age	BERKSHIRE HATHAWAY INC-CL B	15	B-DATE
63	BERKSHIRE HATHAWAY INC-CL B	15	I-DATE
,	BERKSHIRE HATHAWAY INC-CL B	15	O
has	BERKSHIRE HATHAWAY INC-CL B	15	O
been	BERKSHIRE HATHAWAY INC-CL B	15	O
a	BERKSHIRE HATHAWAY INC-CL B	15	O
director	BERKSHIRE HATHAWAY INC-CL B	15	B-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	15	O
the	BERKSHIRE HATHAWAY INC-CL B	15	O
Corporation	BERKSHIRE HATHAWAY INC-CL B	15	B-ORG
since	BERKSHIRE HATHAWAY INC-CL B	15	O
2005	BERKSHIRE HATHAWAY INC-CL B	15	B-DATE
.	BERKSHIRE HATHAWAY INC-CL B	15	O

Mr.	BERKSHIRE HATHAWAY INC-CL B	15	O
Gates	BERKSHIRE HATHAWAY INC-CL B	15	O
currently	BERKSHIRE HATHAWAY INC-CL B	15	O
serves	BERKSHIRE HATHAWAY INC-CL B	15	O
as	BERKSHIRE HATHAWAY INC-CL B	15	O
Co-Chair	BERKSHIRE HATHAWAY INC-CL B	15	B-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	15	O
the	BERKSHIRE HATHAWAY INC-CL B	15	O
Bill	BERKSHIRE HATHAWAY INC-CL B	15	B-ORG
&	BERKSHIRE HATHAWAY INC-CL B	15	I-ORG
Melinda	BERKSHIRE HATHAWAY INC-CL B	15	I-ORG
Gates	BERKSHIRE HATHAWAY INC-CL B	15	I-ORG
Foundation	BERKSHIRE HATHAWAY INC-CL B	15	I-ORG
.	BERKSHIRE HATHAWAY INC-CL B	15	O

Mr.	BERKSHIRE HATHAWAY INC-CL B	15	O
Gates	BERKSHIRE HATHAWAY INC-CL B	15	B-PERSON
is	BERKSHIRE HATHAWAY INC-CL B	15	O
a	BERKSHIRE HATHAWAY INC-CL B	15	O
director	BERKSHIRE HATHAWAY INC-CL B	15	B-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	15	O
Microsoft	BERKSHIRE HATHAWAY INC-CL B	15	B-ORG
Corporation	BERKSHIRE HATHAWAY INC-CL B	15	I-ORG
and	BERKSHIRE HATHAWAY INC-CL B	15	O
served	BERKSHIRE HATHAWAY INC-CL B	15	O
as	BERKSHIRE HATHAWAY INC-CL B	15	O
Chairman	BERKSHIRE HATHAWAY INC-CL B	15	B-PERSON
of	BERKSHIRE HATHAWAY INC-CL B	15	O
the	BERKSHIRE HATHAWAY INC-CL B	15	O
Board	BERKSHIRE HATHAWAY INC-CL B	15	B-ORG
from	BERKSHIRE HATHAWAY INC-CL B	15	O
its	BERKSHIRE HATHAWAY INC-CL B	15	O
incorporation	BERKSHIRE HATHAWAY INC-CL B	15	O
in	BERKSHIRE HATHAWAY INC-CL B	15	O
1981	BERKSHIRE HATHAWAY INC-CL B	15	B-DATE
until	BERKSHIRE HATHAWAY INC-CL B	15	O
February	BERKSHIRE HATHAWAY INC-CL B	15	B-DATE
2014	BERKSHIRE HATHAWAY INC-CL B	15	I-DATE
.	BERKSHIRE HATHAWAY INC-CL B	15	O

Mr.	BERKSHIRE HATHAWAY INC-CL B	15	O
Gates	BERKSHIRE HATHAWAY INC-CL B	15	B-PERSON
is	BERKSHIRE HATHAWAY INC-CL B	15	O
currently	BERKSHIRE HATHAWAY INC-CL B	15	O
a	BERKSHIRE HATHAWAY INC-CL B	15	O
Technology	BERKSHIRE HATHAWAY INC-CL B	15	B-PERSON
Advisor	BERKSHIRE HATHAWAY INC-CL B	15	I-PERSON
for	BERKSHIRE HATHAWAY INC-CL B	15	O
Microsoft	BERKSHIRE HATHAWAY INC-CL B	15	B-ORG
Corporation	BERKSHIRE HATHAWAY INC-CL B	15	I-ORG
and	BERKSHIRE HATHAWAY INC-CL B	15	O
was	BERKSHIRE HATHAWAY INC-CL B	15	O
its	BERKSHIRE HATHAWAY INC-CL B	15	O
Chief	BERKSHIRE HATHAWAY INC-CL B	15	B-PERSON
Executive	BERKSHIRE HATHAWAY INC-CL B	15	I-PERSON
Officer	BERKSHIRE HATHAWAY INC-CL B	15	I-PERSON
from	BERKSHIRE HATHAWAY INC-CL B	15	O
1981	BERKSHIRE HATHAWAY INC-CL B	15	B-DATE
until	BERKSHIRE HATHAWAY INC-CL B	15	O
January	BERKSHIRE HATHAWAY INC-CL B	15	B-DATE
2000	BERKSHIRE HATHAWAY INC-CL B	15	I-DATE
.	BERKSHIRE HATHAWAY INC-CL B	15	O

Additional	BERKSHIRE HATHAWAY INC-CL B	15	O
Qualifications	BERKSHIRE HATHAWAY INC-CL B	15	O
:	BERKSHIRE HATHAWAY INC-CL B	15	O
William	BERKSHIRE HATHAWAY INC-CL B	15	B-PERSON
Gates	BERKSHIRE HATHAWAY INC-CL B	15	I-PERSON
brings	BERKSHIRE HATHAWAY INC-CL B	15	O
to	BERKSHIRE HATHAWAY INC-CL B	15	O
the	BERKSHIRE HATHAWAY INC-CL B	15	O
Board	BERKSHIRE HATHAWAY INC-CL B	15	B-ORG
his	BERKSHIRE HATHAWAY INC-CL B	15	O
experience	BERKSHIRE HATHAWAY INC-CL B	15	O
and	BERKSHIRE HATHAWAY INC-CL B	15	O
financial	BERKSHIRE HATHAWAY INC-CL B	15	O
expertise	BERKSHIRE HATHAWAY INC-CL B	15	O
as	BERKSHIRE HATHAWAY INC-CL B	15	O
the	BERKSHIRE HATHAWAY INC-CL B	15	O
past	BERKSHIRE HATHAWAY INC-CL B	15	O
chairman	BERKSHIRE HATHAWAY INC-CL B	15	O
of	BERKSHIRE HATHAWAY INC-CL B	15	O
the	BERKSHIRE HATHAWAY INC-CL B	15	O
board	BERKSHIRE HATHAWAY INC-CL B	15	B-ORG
of	BERKSHIRE HATHAWAY INC-CL B	15	I-ORG
directors	BERKSHIRE HATHAWAY INC-CL B	15	I-ORG
and	BERKSHIRE HATHAWAY INC-CL B	15	O
chief	BERKSHIRE HATHAWAY INC-CL B	15	B-PERSON
executive	BERKSHIRE HATHAWAY INC-CL B	15	I-PERSON
